ID,Gender,Ever_Married,Graduated,Spending_Score,Segmentation
461287,Male,Yes,Yes,High,B
462039,Male,No,No,Low,D
467482,Male,Yes,Yes,High,C
459081,Male,Yes,Yes,Average,C
463048,Female,Yes,Yes,High,A
460711,Female,No,Yes,Low,D
462984,Female,Yes,Yes,High,B
459447,Male,Yes,Yes,Low,B
466008,Male,Yes,Yes,Low,C
467567,Male,No,Yes,Low,D
461001,Female,No,Yes,Low,B
462836,Male,No,No,Low,D
462176,Male,Yes,No,Average,D
459580,Female,No,Yes,Low,B
460160,Male,No,Yes,Low,D
460808,Male,No,Yes,Low,B
459640,Female,Yes,Yes,High,C
467199,Male,No,Yes,Low,A
466939,Male,Yes,No,High,B
461796,Male,Yes,Yes,Average,A
464686,Female,No,No,Low,D
460843,Male,No,No,Low,D
460370,Female,Yes,Yes,High,C
465059,Male,Yes,Yes,Average,C
465531,Female,No,Yes,Low,D
465925,Male,No,Yes,Low,D
464828,Male,No,No,Low,D
462230,Male,No,No,Low,D
466154,Female,Yes,Yes,Average,B
462197,Female,Yes,No,Average,A
461692,Female,Yes,No,Low,A
462019,Female,Yes,Yes,Average,C
460763,Male,No,Yes,Low,B
465740,Female,No,Yes,Low,A
460865,Male,No,No,Low,D
459991,Male,Yes,Yes,Low,A
463564,Female,Yes,Yes,Low,B
463749,Male,No,No,Low,D
464037,Male,No,Yes,Low,B
459180,Male,Yes,Yes,High,C
460901,Male,No,No,Low,D
465312,Male,No,No,Low,D
466585,Male,No,No,Low,D
460444,Male,Yes,No,Low,B
462209,Female,Yes,No,Low,D
462649,Female,Yes,No,Average,D
464132,Male,No,No,Low,D
467601,Male,Yes,No,Low,B
464458,Male,No,Yes,Low,B
466346,Female,No,No,Low,D
465471,Male,Yes,Yes,Low,B
460179,Female,No,No,Low,B
461833,Female,No,Yes,Low,C
459801,Female,No,Yes,Low,D
461719,Male,Yes,Yes,Low,D
460831,Male,No,No,Low,D
463833,Female,No,No,Low,A
464974,Male,Yes,No,Average,B
465344,Female,Yes,Yes,High,C
460398,Female,No,Yes,Low,A
463681,Male,Yes,Yes,Low,D
459725,Female,Yes,Yes,Low,B
466580,Male,No,No,Low,D
464207,Male,No,Yes,Low,A
461281,Male,No,No,Low,D
465781,Male,No,No,Low,D
461285,Male,No,No,Low,D
463360,Female,Yes,Yes,Low,B
461622,Male,Yes,Yes,High,C
462911,Male,Yes,Yes,Average,A
463963,Female,Yes,No,High,D
467297,Female,Yes,Yes,Average,C
461744,Male,Yes,Yes,Average,B
464696,Female,No,Yes,Low,A
460929,Male,Yes,Yes,Average,C
462840,Female,No,No,Low,D
460251,Female,No,Yes,Low,D
465476,Female,No,No,Low,A
461534,Male,Yes,Yes,Low,B
465097,Male,Yes,No,High,A
464391,Female,Yes,No,Average,B
461619,Male,Yes,Yes,High,C
460833,Male,Yes,Yes,Low,A
464425,Male,No,Yes,Low,B
462231,Male,No,Yes,Low,B
464688,Male,Yes,Yes,Low,D
466141,Female,Yes,Yes,Low,C
464435,Male,Yes,Yes,Low,A
467824,Male,Yes,Yes,Low,D
459670,Female,Yes,Yes,Average,B
462515,Male,Yes,No,Average,B
461604,Male,Yes,No,Average,B
462472,Male,No,Yes,Low,C
465149,Male,Yes,Yes,Average,B
459673,Female,Yes,Yes,Low,B
465507,Male,Yes,Yes,Low,B
467393,Female,Yes,Yes,Average,C
460713,Male,Yes,Yes,Average,B
465366,Female,No,Yes,Low,B
465073,Male,Yes,No,High,C
464626,Female,Yes,Yes,Average,C
465450,Female,No,Yes,Low,D
461157,Male,No,No,Low,A
465032,Male,Yes,Yes,High,C
460965,Male,Yes,Yes,Average,B
466166,Male,Yes,Yes,High,A
460131,Female,No,Yes,Low,D
465577,Male,No,No,Low,C
463334,Female,No,Yes,Low,C
462100,Female,No,Yes,Low,D
459125,Female,No,Yes,Low,A
467734,Male,Yes,Yes,High,B
462865,Female,No,Yes,Low,D
465932,Male,No,No,Low,A
460377,Female,Yes,Yes,Low,C
463138,Female,No,No,Low,D
461202,Male,No,Yes,Low,C
466288,Male,Yes,Yes,Average,B
459161,Male,Yes,Yes,High,C
466780,Female,No,Yes,Low,A
466959,Male,Yes,Yes,Low,D
463786,Female,Yes,Yes,Average,C
459093,Female,Yes,Yes,Average,C
463747,Female,Yes,Yes,Average,C
460259,Male,No,No,Low,D
464494,Female,Yes,Yes,Average,C
466563,Female,No,No,Low,D
466722,Male,Yes,No,High,C
460561,Female,No,No,Low,C
461522,Male,Yes,No,High,D
459039,Male,Yes,Yes,Average,C
459452,Male,Yes,Yes,Low,C
461713,Female,No,Yes,Low,C
461567,Male,Yes,No,Average,C
461495,Male,Yes,Yes,Average,B
461602,Female,No,Yes,Low,A
461781,Male,Yes,Yes,Low,C
462126,Male,Yes,No,Average,D
461247,Female,No,Yes,Low,A
461620,Male,No,Yes,Low,B
463286,Male,Yes,Yes,Average,C
466553,Male,Yes,Yes,Low,D
466239,Male,Yes,Yes,Low,B
462393,Female,No,Yes,Low,D
465502,Male,Yes,Yes,Low,D
459337,Female,Yes,Yes,Average,A
466934,Female,Yes,Yes,Low,B
467965,Female,No,Yes,Low,A
465840,Female,No,No,Low,D
465689,Male,No,No,Low,D
462982,Male,Yes,No,Average,A
464262,Male,Yes,No,Low,D
463095,Female,Yes,Yes,High,A
461687,Female,Yes,Yes,High,B
467124,Male,Yes,No,Average,B
464499,Male,Yes,Yes,High,B
467778,Female,No,Yes,Low,C
466280,Male,No,No,Low,B
463523,Male,Yes,Yes,High,B
462937,Female,Yes,Yes,Low,C
460649,Female,No,No,Low,D
460911,Male,No,Yes,Low,D
462269,Male,Yes,Yes,High,A
459279,Female,No,Yes,Low,C
461566,Male,No,Yes,Low,C
462324,Male,Yes,Yes,High,A
463253,Female,Yes,Yes,Average,B
465528,Female,Yes,Yes,Low,C
464667,Female,Yes,No,Low,D
462606,Male,Yes,No,High,D
466961,Female,Yes,Yes,Average,C
463431,Male,Yes,Yes,Average,B
459585,Female,Yes,Yes,Average,A
459304,Female,Yes,Yes,Average,B
462523,Male,Yes,No,Low,B
464805,Male,Yes,No,Low,A
465036,Male,Yes,Yes,Average,C
467953,Female,Yes,Yes,Low,A
464381,Male,Yes,Yes,Average,A
466115,Male,Yes,No,Low,A
467606,Male,Yes,Yes,Average,B
466340,Male,No,No,Low,D
461453,Male,Yes,Yes,Low,D
460628,Male,Yes,Yes,Low,B
459916,Male,No,Yes,Low,B
462341,Male,Yes,Yes,Average,C
467613,Male,Yes,No,Average,A
462706,Male,Yes,Yes,Low,C
466393,Female,Yes,No,Low,B
466735,Male,No,No,Low,D
461296,Female,Yes,Yes,High,C
463987,Female,No,Yes,Low,B
462094,Female,No,Yes,Low,D
463073,Male,Yes,Yes,Average,C
466539,Female,Yes,No,High,C
463311,Female,No,No,Low,D
462355,Male,Yes,No,Low,A
461960,Male,Yes,Yes,Low,A
461848,Male,No,No,Low,D
461963,Female,No,Yes,Low,A
459268,Female,No,No,Low,D
465477,Male,No,No,Low,B
460619,Male,No,Yes,Low,C
466472,Male,No,Yes,Low,B
467727,Male,Yes,Yes,High,A
459341,Male,Yes,Yes,High,C
466486,Female,Yes,Yes,Low,A
460284,Female,No,Yes,Low,A
463704,Male,No,Yes,Low,A
467061,Female,No,Yes,Low,A
464545,Male,No,Yes,Low,A
464239,Female,Yes,No,Average,A
464996,Male,Yes,No,Average,C
461339,Male,No,Yes,Low,B
461581,Female,Yes,Yes,High,C
460623,Male,Yes,Yes,Low,A
467493,Male,Yes,Yes,High,B
467407,Male,No,Yes,Low,D
461110,Male,No,No,Low,D
460055,Female,No,Yes,Low,C
466568,Female,Yes,Yes,Average,B
467032,Female,No,Yes,Low,A
463590,Male,No,No,Low,D
467225,Female,No,No,Low,D
466509,Male,Yes,No,Average,B
463087,Female,Yes,Yes,Average,B
459535,Male,Yes,Yes,Average,C
467384,Male,No,Yes,Low,D
466390,Female,Yes,Yes,Average,B
463636,Male,No,No,Low,A
466717,Female,Yes,No,Low,B
466731,Female,Yes,Yes,Low,A
466201,Male,Yes,Yes,Average,C
467729,Male,Yes,Yes,Average,B
460234,Female,No,No,Low,D
464342,Female,Yes,Yes,Average,C
460915,Male,Yes,No,Low,D
466002,Male,Yes,Yes,High,C
459641,Female,Yes,Yes,Average,C
463995,Female,No,Yes,Low,C
463903,Male,No,No,Low,A
466378,Male,Yes,No,High,C
459270,Male,Yes,Yes,High,A
461257,Male,Yes,Yes,Average,C
461667,Male,Yes,Yes,Average,C
465214,Male,Yes,No,Low,D
461212,Female,No,No,Low,D
463608,Male,Yes,Yes,Low,A
461697,Male,Yes,No,Low,D
459913,Female,Yes,No,High,D
461288,Male,No,Yes,Low,C
465669,Female,Yes,No,Average,A
460934,Female,No,No,Low,D
466785,Male,No,Yes,Low,D
465034,Female,Yes,Yes,High,A
463947,Male,Yes,Yes,Average,C
465785,Male,No,No,Low,D
462856,Female,No,Yes,Low,D
459898,Male,Yes,Yes,Average,C
463790,Male,Yes,No,Low,B
465487,Male,No,Yes,Low,A
465147,Male,No,Yes,Low,C
463405,Male,Yes,No,Low,D
464771,Female,Yes,No,Average,B
459358,Female,No,Yes,Low,D
459152,Female,No,Yes,Low,B
464605,Female,Yes,Yes,Low,A
466481,Male,No,Yes,Low,B
462097,Male,Yes,Yes,Average,B
460636,Male,Yes,Yes,Average,D
463174,Female,Yes,Yes,Low,A
463239,Female,No,No,Low,D
460081,Male,Yes,Yes,High,B
466891,Female,Yes,No,Low,A
463519,Female,Yes,Yes,Average,C
467632,Female,Yes,Yes,High,C
465339,Female,No,No,Low,C
467611,Male,No,Yes,Low,A
462732,Female,Yes,Yes,Low,B
465481,Female,No,No,Low,B
459095,Male,Yes,No,Low,A
464896,Male,Yes,No,High,A
460414,Female,No,Yes,Low,D
461420,Female,Yes,Yes,Low,A
463375,Female,Yes,Yes,Low,B
459546,Female,Yes,No,High,B
463796,Female,No,No,Low,D
459236,Female,Yes,No,High,B
459593,Male,No,No,Low,D
466576,Female,No,No,Low,D
460633,Male,Yes,Yes,High,A
462012,Female,No,No,Low,B
461198,Female,No,Yes,Low,D
462533,Female,No,Yes,Low,A
460171,Female,Yes,Yes,High,C
466385,Female,Yes,Yes,Average,C
465418,Male,No,Yes,Low,A
464411,Male,No,Yes,Low,D
463254,Female,Yes,No,High,A
461456,Female,No,No,Low,A
461557,Male,No,Yes,Low,A
462946,Male,Yes,No,Low,A
463616,Female,Yes,No,Average,B
462593,Female,Yes,No,Average,B
464693,Female,No,Yes,Low,A
459618,Male,Yes,Yes,Average,C
466494,Male,Yes,No,Average,A
462223,Male,Yes,No,Low,D
462432,Male,Yes,Yes,Average,B
464268,Female,No,Yes,Low,A
461305,Male,No,No,Low,D
462006,Male,Yes,Yes,Average,B
463917,Female,No,No,Low,D
463979,Female,Yes,Yes,High,C
465780,Female,No,No,Low,D
464795,Female,No,No,Low,A
467596,Male,Yes,No,Low,C
459250,Male,Yes,Yes,Average,C
462680,Male,Yes,Yes,Average,C
460468,Female,No,Yes,Low,A
466131,Female,No,Yes,Low,D
461311,Male,No,No,Low,C
464067,Female,No,Yes,Low,B
462299,Female,No,No,Low,C
466165,Female,No,Yes,Low,B
460237,Female,No,Yes,Low,D
459087,Female,No,No,Low,C
464971,Female,Yes,No,Low,A
460472,Male,Yes,No,Average,A
461145,Female,Yes,Yes,Low,A
466982,Male,Yes,Yes,Average,B
465960,Female,No,Yes,Low,D
462561,Female,Yes,Yes,Average,C
465555,Female,Yes,No,High,D
462096,Female,No,Yes,Low,A
466015,Male,Yes,No,Low,A
459372,Female,No,Yes,Low,B
463196,Female,Yes,Yes,Low,A
463598,Female,Yes,No,Low,C
462978,Male,Yes,No,Average,B
461988,Male,Yes,No,Average,B
461635,Male,Yes,Yes,High,C
464687,Male,Yes,Yes,Average,D
459685,Male,Yes,Yes,Average,C
466617,Female,No,No,Low,D
465973,Female,Yes,Yes,Average,B
459312,Male,No,No,Low,D
459525,Female,Yes,Yes,High,C
467863,Female,Yes,Yes,Average,C
461659,Female,Yes,Yes,Average,C
466272,Female,Yes,Yes,Average,C
459292,Male,No,Yes,Low,C
460115,Female,No,Yes,Low,A
463710,Male,No,Yes,Low,B
463856,Male,Yes,Yes,Average,C
467545,Male,Yes,Yes,Average,B
466027,Female,Yes,No,Low,B
460409,Female,No,Yes,Low,D
465342,Male,Yes,Yes,High,A
460249,Female,No,Yes,Low,A
464231,Male,Yes,Yes,Average,C
461676,Female,No,Yes,Low,A
462338,Male,Yes,Yes,Average,C
467597,Female,Yes,Yes,Low,A
459256,Female,Yes,Yes,High,B
459962,Male,Yes,Yes,Low,B
463546,Female,No,Yes,Low,C
464197,Male,Yes,No,Low,D
465146,Male,Yes,Yes,Low,B
462412,Male,Yes,No,Low,C
464279,Male,Yes,No,Low,A
463381,Male,Yes,Yes,Average,C
464230,Male,No,No,Low,D
465394,Male,No,Yes,Low,B
467600,Male,Yes,Yes,Average,C
461105,Female,No,Yes,Low,D
464328,Male,Yes,No,High,B
462797,Male,Yes,Yes,Low,A
461008,Male,No,No,Low,A
461412,Female,Yes,Yes,High,B
462283,Male,No,No,Low,D
467683,Male,Yes,Yes,High,D
463727,Female,No,No,Low,A
467174,Male,Yes,No,High,A
459497,Female,Yes,Yes,Low,C
464407,Female,Yes,Yes,Low,D
462738,Female,No,Yes,Low,D
465116,Female,Yes,Yes,Low,C
462957,Male,Yes,No,High,B
465292,Female,No,Yes,Low,B
464359,Female,No,Yes,Low,B
461838,Male,Yes,Yes,Low,C
464624,Male,No,Yes,Low,A
459034,Female,No,No,Low,D
466705,Male,Yes,No,Low,C
459849,Female,Yes,Yes,High,C
463273,Male,Yes,Yes,Average,B
461551,Male,Yes,No,Low,A
464129,Male,Yes,Yes,High,C
464031,Female,No,No,Low,D
464287,Male,Yes,Yes,Average,C
466069,Female,Yes,Yes,High,B
460791,Female,No,Yes,Low,C
464348,Male,No,Yes,Low,A
460904,Female,No,No,Low,B
466484,Female,Yes,No,Low,A
467663,Male,Yes,No,Average,D
467885,Female,No,Yes,Low,A
461674,Male,Yes,Yes,High,C
460601,Female,Yes,Yes,Low,A
464297,Male,No,No,Low,A
462322,Female,No,Yes,Low,C
459974,Male,No,Yes,Low,A
461003,Male,No,No,Low,D
464939,Male,No,No,Low,D
461905,Female,No,Yes,Low,C
466952,Male,Yes,Yes,Average,C
464741,Male,Yes,No,High,A
460484,Female,No,No,Low,D
462346,Male,Yes,Yes,Low,B
465441,Female,Yes,Yes,Low,A
461689,Male,No,Yes,Low,C
464846,Male,No,No,Low,D
462254,Male,Yes,No,Average,B
462708,Male,Yes,Yes,High,A
467806,Male,Yes,Yes,High,B
461173,Male,Yes,Yes,Low,B
465912,Female,No,Yes,Low,B
461341,Female,Yes,Yes,High,A
465135,Female,No,No,Low,B
461654,Female,No,Yes,Low,B
459147,Male,Yes,Yes,Low,D
464611,Male,No,Yes,Low,C
460356,Male,No,No,Low,D
461591,Female,No,No,Low,B
466505,Female,Yes,No,High,B
463112,Male,Yes,Yes,Low,A
464717,Male,Yes,No,High,D
459051,Male,Yes,Yes,Average,C
464620,Female,Yes,Yes,High,B
462333,Female,Yes,Yes,Low,D
463910,Female,Yes,Yes,Average,C
459262,Female,No,No,Low,C
467808,Female,Yes,Yes,Average,C
460992,Male,Yes,No,High,A
459950,Female,No,Yes,Low,A
461053,Male,Yes,No,High,D
467461,Female,Yes,Yes,High,B
463779,Female,No,No,Low,D
464177,Male,No,Yes,Low,D
463918,Female,No,No,Low,D
464326,Female,No,Yes,Low,A
465612,Male,Yes,Yes,Average,C
463872,Male,Yes,No,High,A
466883,Female,Yes,Yes,Average,B
467477,Male,Yes,Yes,Average,D
461307,Male,No,No,Low,D
463509,Male,No,No,Low,D
461470,Male,Yes,Yes,Average,C
466138,Male,Yes,No,High,D
460034,Female,Yes,Yes,Low,D
466738,Female,No,Yes,Low,D
465088,Male,Yes,Yes,High,B
467253,Female,No,Yes,Low,D
462375,Male,Yes,Yes,Average,C
466337,Female,Yes,No,Low,A
465924,Female,No,Yes,Low,D
465788,Male,No,No,Low,D
459570,Male,No,Yes,Low,D
463934,Female,Yes,Yes,Average,C
459437,Male,Yes,Yes,High,B
466728,Male,Yes,No,Average,A
461737,Female,Yes,Yes,Average,B
460972,Male,Yes,Yes,Low,A
461210,Female,No,Yes,Low,A
463111,Female,No,Yes,Low,D
465513,Male,No,Yes,Low,B
461732,Female,Yes,Yes,Average,C
459647,Female,No,Yes,Low,B
460257,Female,No,Yes,Low,D
464437,Female,Yes,Yes,Average,B
461544,Male,Yes,No,High,A
462749,Male,Yes,Yes,Low,C
461472,Female,Yes,Yes,Average,C
467659,Male,Yes,Yes,Average,B
466859,Male,No,No,Low,D
460101,Female,No,Yes,Low,D
461885,Female,Yes,Yes,High,C
460982,Male,Yes,No,High,A
460503,Male,No,Yes,Low,B
460814,Male,Yes,No,Low,D
459981,Male,No,Yes,Low,A
463776,Female,Yes,Yes,Average,C
467746,Male,Yes,Yes,High,B
460151,Male,Yes,Yes,Average,C
467145,Female,Yes,Yes,Average,B
459581,Female,No,No,Low,A
461101,Female,Yes,Yes,Average,A
464240,Male,Yes,No,Low,D
461424,Male,Yes,No,Average,B
464237,Female,Yes,Yes,Low,B
463566,Female,Yes,Yes,Average,C
459995,Female,No,No,Low,A
465896,Male,No,No,Low,D
463639,Male,No,No,Low,D
463292,Male,Yes,No,High,B
462484,Male,Yes,Yes,Low,D
459680,Male,No,Yes,Low,A
465198,Male,Yes,Yes,Average,C
467820,Male,Yes,Yes,Low,B
465817,Male,Yes,No,Low,A
467661,Female,Yes,Yes,High,B
464244,Male,Yes,Yes,High,B
465717,Female,Yes,Yes,Average,C
460461,Female,Yes,No,Average,A
465535,Female,No,No,Low,A
466931,Male,No,Yes,Low,A
461106,Male,No,No,Low,D
463379,Male,No,No,Low,D
459331,Female,No,Yes,Low,D
466396,Female,No,No,Low,D
463135,Male,Yes,Yes,Average,C
463418,Male,Yes,No,High,A
467300,Female,Yes,Yes,Low,B
465518,Female,Yes,Yes,Average,B
461964,Female,No,No,Low,D
463190,Female,Yes,Yes,Average,B
461771,Male,Yes,Yes,Average,A
467496,Female,Yes,Yes,Average,A
466082,Female,Yes,Yes,Low,C
461241,Male,Yes,Yes,Low,D
460741,Male,Yes,Yes,Average,B
461752,Male,Yes,Yes,Average,C
461030,Female,No,No,Low,D
459097,Male,Yes,Yes,High,A
464615,Male,Yes,Yes,Low,A
460928,Male,Yes,Yes,Average,B
467682,Female,Yes,Yes,Average,B
463480,Female,Yes,No,Low,D
462370,Male,Yes,Yes,High,B
459148,Female,No,No,Low,D
462588,Male,Yes,No,Average,A
466102,Female,No,No,Low,C
464482,Male,Yes,Yes,Low,C
463078,Male,Yes,No,High,A
464646,Male,Yes,No,Average,D
461151,Male,No,Yes,Low,D
466397,Male,No,No,Low,D
463743,Male,No,No,Low,D
467753,Female,Yes,No,High,C
465666,Female,No,Yes,Low,C
463105,Female,No,Yes,Low,D
465280,Female,Yes,Yes,Low,C
466811,Male,No,No,Low,D
467158,Female,No,No,Low,D
465578,Male,No,Yes,Low,D
466560,Male,Yes,No,Average,D
459897,Female,Yes,Yes,Low,C
466440,Male,Yes,No,High,A
464647,Female,Yes,No,High,D
460851,Male,Yes,No,Average,B
467122,Female,Yes,No,High,C
460462,Female,No,No,Low,B
459440,Female,No,Yes,Low,B
459521,Female,Yes,Yes,Average,A
465772,Female,Yes,Yes,Low,B
462218,Male,Yes,No,Average,B
467673,Male,Yes,No,High,B
461295,Female,Yes,Yes,Average,C
466035,Female,Yes,Yes,Low,B
459830,Female,No,Yes,Low,A
462080,Female,No,Yes,Low,C
459330,Male,No,No,Low,D
467058,Male,Yes,No,High,B
461122,Male,Yes,No,Low,D
464886,Male,Yes,Yes,Average,B
463697,Female,No,Yes,Low,A
460592,Male,No,No,Low,D
465995,Male,No,No,Low,D
461293,Male,No,No,Low,D
467020,Male,Yes,Yes,High,B
461153,Female,Yes,Yes,High,A
467175,Male,Yes,Yes,Low,D
465154,Male,No,No,Low,D
466666,Female,Yes,Yes,Low,A
467583,Male,Yes,Yes,Low,B
462859,Male,Yes,Yes,Average,A
467483,Male,Yes,Yes,High,A
466950,Male,No,Yes,Low,D
463417,Male,Yes,Yes,Low,B
466884,Female,Yes,No,Low,A
464564,Female,No,Yes,Low,B
463203,Female,No,No,Low,D
464716,Male,Yes,Yes,High,D
466162,Female,Yes,Yes,Low,B
462383,Female,No,No,Low,D
462970,Male,Yes,No,Average,D
463988,Female,Yes,Yes,Average,A
466500,Female,Yes,Yes,High,B
460826,Female,No,Yes,Low,D
466714,Male,Yes,Yes,Average,C
467876,Female,Yes,Yes,High,C
465204,Male,Yes,Yes,Low,C
461851,Female,Yes,Yes,Average,C
460823,Female,Yes,Yes,High,B
459328,Male,Yes,Yes,High,B
466541,Male,No,Yes,Low,A
461817,Female,No,No,Low,D
459187,Female,Yes,No,Average,B
464352,Male,Yes,Yes,Average,C
462752,Female,No,No,Low,D
459814,Female,No,Yes,Low,B
460309,Male,No,Yes,Low,D
467169,Male,No,Yes,Low,B
461362,Female,No,Yes,Low,D
462942,Female,No,Yes,Low,A
463088,Female,Yes,Yes,High,C
463924,Female,No,Yes,Low,B
462105,Male,Yes,No,High,B
462794,Male,No,No,Low,D
462399,Male,Yes,Yes,Low,D
465593,Male,Yes,No,High,A
465437,Male,Yes,Yes,High,C
465457,Female,No,Yes,Low,A
463167,Male,Yes,Yes,Average,A
463176,Male,Yes,Yes,Average,B
462141,Female,No,Yes,Low,C
460760,Male,Yes,No,High,B
461938,Female,No,Yes,Low,A
465041,Female,Yes,No,Average,C
462896,Male,Yes,Yes,Low,A
467226,Female,No,No,Low,C
467228,Male,No,Yes,Low,C
459800,Female,No,No,Low,D
466175,Male,Yes,Yes,Low,C
460212,Male,Yes,Yes,Low,D
466912,Male,Yes,Yes,Low,D
460373,Male,No,No,Low,D
463728,Female,Yes,No,Average,B
466596,Female,Yes,Yes,High,C
465945,Female,No,Yes,Low,D
464825,Female,No,No,Low,D
462235,Female,Yes,Yes,Low,C
463477,Male,No,No,Low,C
465744,Male,Yes,Yes,Average,C
467093,Female,Yes,Yes,Average,A
464351,Female,No,Yes,Low,D
466955,Male,Yes,No,Low,A
462305,Male,Yes,Yes,Average,C
461519,Male,No,No,Low,A
465885,Female,No,Yes,Low,A
461022,Male,Yes,Yes,Low,A
463146,Male,Yes,No,Average,B
459150,Female,No,Yes,Low,A
467114,Male,Yes,Yes,Average,B
466395,Female,Yes,Yes,High,A
465028,Female,Yes,Yes,High,C
467194,Male,No,No,Low,D
464189,Female,No,Yes,Low,A
466043,Female,Yes,Yes,Average,B
460585,Male,No,No,Low,D
461217,Female,No,Yes,Low,D
465759,Male,Yes,No,Low,A
463485,Female,No,No,Low,D
464781,Male,No,No,Low,D
459425,Female,Yes,Yes,High,A
460716,Male,Yes,Yes,Average,B
464864,Female,No,No,Low,D
467250,Male,Yes,Yes,Low,D
460169,Female,Yes,Yes,High,C
461204,Female,Yes,Yes,Low,D
462401,Male,Yes,No,Average,D
464290,Female,No,Yes,Low,C
462692,Female,Yes,No,Average,B
464599,Female,Yes,Yes,High,B
464952,Female,Yes,No,Average,B
460502,Female,Yes,Yes,Average,B
463897,Female,Yes,Yes,Average,B
464401,Female,Yes,Yes,Low,B
462621,Female,Yes,No,Average,D
466092,Male,Yes,Yes,Average,B
466469,Female,No,No,Low,D
459804,Male,Yes,No,High,C
460548,Male,No,No,Low,D
459733,Male,Yes,Yes,High,A
466830,Male,No,Yes,Low,D
466849,Female,No,Yes,Low,C
461090,Female,Yes,Yes,Low,D
466531,Female,Yes,Yes,Average,A
467378,Female,Yes,Yes,Average,C
462830,Male,No,No,Low,D
461087,Female,Yes,No,Average,A
461857,Male,No,No,Low,C
465754,Female,Yes,Yes,Average,C
466708,Male,Yes,No,Low,A
465133,Female,Yes,Yes,Average,B
467266,Female,No,No,Low,C
464304,Male,Yes,Yes,Low,A
464393,Female,Yes,Yes,High,A
464883,Female,Yes,No,Low,A
464002,Female,No,No,Low,A
465203,Male,No,Yes,Low,C
461860,Female,Yes,Yes,High,C
459934,Male,No,Yes,Low,B
461408,Male,Yes,Yes,Low,D
459545,Female,No,No,Low,D
459967,Male,No,Yes,Low,B
464493,Female,Yes,Yes,Average,B
463020,Male,Yes,Yes,Average,D
466704,Male,Yes,Yes,Average,C
462950,Female,No,Yes,Low,D
459862,Male,Yes,No,High,A
465560,Male,Yes,Yes,Average,B
465114,Female,No,No,Low,B
464908,Male,Yes,Yes,Low,A
459761,Female,No,No,Low,A
464109,Male,Yes,No,Average,C
463748,Male,No,No,Low,D
461808,Male,Yes,Yes,Low,B
461716,Female,Yes,Yes,High,C
466409,Male,Yes,Yes,Average,C
464160,Male,Yes,Yes,Average,A
462459,Male,No,Yes,Low,A
463347,Male,Yes,Yes,Average,A
461117,Female,No,Yes,Low,D
467023,Male,Yes,No,Average,A
462637,Female,Yes,No,Average,D
465068,Male,Yes,Yes,Average,B
463731,Male,No,No,Low,D
462239,Male,Yes,Yes,High,C
467472,Male,Yes,Yes,High,B
460269,Male,No,Yes,Low,D
466286,Female,Yes,Yes,Average,C
467017,Male,No,Yes,Low,A
463767,Male,Yes,Yes,Average,C
466653,Male,Yes,Yes,Low,A
464982,Male,Yes,Yes,High,B
465021,Male,Yes,Yes,Average,C
462513,Male,No,Yes,Low,A
460079,Female,No,No,Low,A
460092,Male,No,Yes,Low,C
462534,Male,No,Yes,Low,A
466172,Male,Yes,Yes,Average,C
463370,Male,Yes,Yes,Low,A
463030,Male,Yes,Yes,High,C
465359,Female,Yes,No,Low,C
462504,Female,No,No,Low,B
465937,Female,No,Yes,Low,D
460534,Male,Yes,Yes,Average,B
461032,Female,Yes,Yes,High,C
463285,Male,Yes,No,Low,D
466773,Female,Yes,Yes,Low,C
463568,Female,No,No,Low,D
463785,Female,No,No,Low,C
467127,Male,Yes,No,Low,D
467469,Male,Yes,No,Average,D
461358,Male,No,No,Low,A
464803,Male,No,No,Low,A
460938,Male,No,Yes,Low,A
460960,Male,Yes,Yes,Low,B
461461,Male,Yes,No,Average,B
460192,Male,Yes,Yes,Low,D
466960,Male,Yes,Yes,Low,B
466674,Female,Yes,Yes,High,C
467747,Female,Yes,Yes,High,C
460037,Female,No,Yes,Low,A
461310,Male,No,No,Low,C
460166,Female,No,No,Low,D
459454,Male,Yes,No,Average,A
461403,Female,No,Yes,Low,D
459129,Female,No,Yes,Low,D
464453,Female,Yes,Yes,High,C
463926,Female,No,No,Low,D
462718,Female,No,No,Low,D
464440,Male,Yes,Yes,High,A
467197,Male,No,Yes,Low,D
465070,Female,Yes,Yes,Low,C
466127,Male,Yes,Yes,Average,A
466941,Male,Yes,Yes,High,B
467918,Male,Yes,Yes,Average,C
462696,Male,Yes,No,High,A
464135,Female,Yes,Yes,High,B
467586,Male,Yes,Yes,Average,B
460794,Female,Yes,Yes,Low,D
460155,Female,Yes,Yes,High,C
464606,Male,Yes,Yes,Average,C
465856,Male,Yes,Yes,High,A
463214,Female,No,No,Low,A
462848,Female,Yes,No,High,B
465293,Female,Yes,Yes,High,C
461666,Female,Yes,Yes,High,C
459773,Male,Yes,Yes,Low,C
463647,Female,No,Yes,Low,A
464156,Male,Yes,Yes,Low,B
460457,Female,No,Yes,Low,A
463139,Male,Yes,Yes,High,B
464355,Male,Yes,Yes,High,C
462183,Male,No,No,Low,D
466697,Female,No,No,Low,D
466730,Female,Yes,Yes,Low,A
466394,Female,Yes,No,Average,A
459009,Female,Yes,Yes,Average,C
460554,Male,Yes,No,Average,B
462498,Female,Yes,Yes,Average,B
459926,Female,Yes,Yes,Average,C
465910,Male,Yes,No,Average,A
